Allocated,AllocatedCmodeTB,AllocatedGB,AllocatedTB,AppearsInAutoDetection,Areas,AutoDetected,AvailInodes,Available,AvailableGB,AvailableTB,BaR_MPX,BaR_Master,BaR_Max_Jobs,BaR_NFS_Client,BaR_Priority,BaR_STU,BaR_Special,BaR_Tier,BaR_Vol_By_Qtree,BusinessGroup,CIFS,CachedCells,Cell,CreatedBySTART,DNSName,DeduplicationStatus,Disk,DiskPool,DiskType,FileServer,InfoCollectionTime,InodesUtilization,IsCache,LastAutoDetectedTime,MaxAvailableAreaSize,MaxUsageFactor,MountDir,MountName,NoBackup,NotAutoDetectedAttempts,OverAllocationAllowed,PercentSpaceSavedFromDeduplication,PhysicalDisks,Policies,Pool_1_Name,Pool_1_Protection,Pool_1_SizeGB,Pool_1_SizeTB,Pool_1_UsedGB,Pool_1_UsedPercent,Pool_1_UsedTB,Pool_2_Name,Pool_2_Protection,Pool_2_SizeGB,Pool_2_SizeTB,Pool_2_UsedGB,Pool_2_UsedPercent,Pool_2_UsedTB,Pool_3_Name,Pool_3_Protection,Pool_3_SizeGB,Pool_3_SizeTB,Pool_3_UsedGB,Pool_3_UsedPercent,Pool_3_UsedTB,Project,RaidType,Reserved,SetupTime,SharedPool,Size,SizeGB,SizeTB,SizeWithSnapshot,SizeWithSnapshotGB,SizeWithSnapshotTB,SlownessDuration1,SlownessDuration14,SlownessDuration30,SlownessDuration60,SlownessDuration7,SlownessEvents1,SlownessEvents14,SlownessEvents30,SlownessEvents60,SlownessEvents7,SnapMirrorSrc,SnapReserve,SnapSchedule,SnapShotUsage,SnapShotUsageGB,SnapShotUsageTB,SpaceSavedFromDeduplication,Status,Tier,TotalInodes,Type,Usage,UsageGB,UsageTB,UsageUpdateTime,UsedGB,UsedTB,VolumeType,avg_latency,cluster,isSnapmirrored,isSystem,other_latency,other_ops,read_data,read_latency,read_ops,total_ops,write_data,write_latency,write_ops
2285568,,2232.0,2.18,true,isw_disks_isw_socenv_disk012 isw_disks_isw_socenv_disk014 ISW-DHG_dtd_test_development ISW-IAG_hip_kits_disk003 ISW-IAG_socenv_cents ,true,15718525,275149,268.7,0.262,1,cmsbak002.isw.intel.com,1,,0,swsbak001-swspd001-PDDO,,1,false,,false,,isw,false,,enabled,vol3,aggr0,,swnap01b.isw.intel.com,07/07/2014 06:32:47,51,false,07/07/2014 19:49:23,275149,1.0,/nfs/site/stod,,false,0,false,44.0,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,raid_dp,0,12/17/2012 12:50:07,,2560717,2500.7,2.442,3012608,2942,2,0,0,0,0,0,0,0,0,0,0,,15,,0.0,0.0,0.0,847622,Active,2,31876689,NETAPP,1054002,1029.299,1.005,07/07/2014 06:32:47,1029.299,1.005,flex,189.68,,false,false,186.45,592.0,203962.0,707.73,6.0,629.0,659337.0,140.56,30.0
2323476,,2269.02,2.216,true,ISW-HIP_coe73_disk006 ISW-HIP_coe73_disk017 isw_disks_isw_coe73_disk022 ISW-HIP_coe73_disk001 isw_disks_isw_coe73_disk016 ISW-HIP_coe73_disk018 ISW-HIP_proj_memip isw_coe73_disk015 ISW-HIP_coe73_disk032 ISW-HIP_proj_coeenv ISW-HIP_coe73_disk002 ISW-HIP_coe73_disk008 ISW-HIP_coe73_disk005 ,true,5750454,237241,231.681,0.226,1,cmsbak002.isw.intel.com,1,,0,swsbak001-swspd001-PDDO,,1,false,,false,,isw,false,,enabled,vol4,aggr0,,swnap01a.isw.intel.com,07/07/2014 07:36:33,82,false,07/07/2014 19:43:12,237241,1.0,/nfs/site/stod,,false,0,false,31.0,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,raid_dp,0,12/17/2012 12:49:45,,2560717,2500.7,2.442,3012608,2942,2,0,0,0,0,0,0,0,0,0,0,,15,,0.0,0.0,0.0,620788,Active,2,31876689,NETAPP,1322458,1291.463,1.261,07/07/2014 07:36:33,1291.463,1.261,flex,28.57,,false,false,27.94,2319.0,7953.0,580.92,0.0,2326.0,370799.0,214.62,5.0
2555904,,2496.0,2.438,true,ISW-HIP_coe73_disk038 ISW-HIP_coe73_disk039 ISW-HIP_coe73_disk012 isw_disks_isw_coe73_disk023 ISW-IAG_hip_kits_disk002 ,true,12704327,4813,4.7,0.005,1,cmsbak002.isw.intel.com,1,,0,swsbak001-swspd001-PDDO,,1,false,,false,,isw,false,,enabled,vol4,aggr0,,swnap01b.isw.intel.com,07/06/2014 21:51:36,60,false,07/07/2014 19:49:23,4813,1.0,/nfs/site/stod,,false,0,false,34.0,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,raid_dp,0,12/17/2012 12:50:07,,2560717,2500.7,2.442,3012608,2942,2,0,0,0,0,0,0,0,0,0,0,,15,,0.0,0.0,0.0,727847,Active,2,31876689,NETAPP,1387436,1354.918,1.323,07/06/2014 21:51:36,1354.918,1.323,flex,258.05,,false,false,253.98,3478.0,4689033.0,513.32,164.0,4998.0,84315805.0,237.45,1355.0
1124362,,1098.01,1.072,true,isw_coe73_disk014 isw_disks_isw_coe73_disk025 ISW-HIP_coe73_disk010 ,true,9109607,195,0.19,0.0,1,cmsbak002.isw.intel.com,1,,0,swsbak001-swspd001-PDDO,,1,false,,false,,isw,false,,enabled,vol5,aggr0,,swnap01a.isw.intel.com,07/07/2014 13:59:52,78,false,07/07/2014 19:43:12,195,1.0,/nfs/site/stod,,false,0,false,36.0,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,raid_dp,0,12/17/2012 12:49:45,,1124557,1098.2,1.072,1323008,1292,1,0,0,0,0,0,0,0,0,0,0,,15,,0.0,0.0,0.0,385081,Active,2,41999997,NETAPP,664040,648.477,0.633,07/07/2014 13:59:52,648.477,0.633,flex,47.91,,false,false,47.01,1865.0,34252.0,3132.08,0.0,1866.0,1.0,75.0,0.0
1950822,,1905.1,1.86,true,ISW-HIP_coe73_disk040 ISW-HIP_coe73_disk053 isw_disks_isw_coe73_disk024 ISW-HIP_coe73_disk036 ISW-HIP_coe73_disk037 isw_disks_isw_coe73_disk026 ISW-HIP_coe73_disk003 ISW-HIP_coe73_disk041 ,true,8135641,609895,595.601,0.582,1,cmsbak002.isw.intel.com,1,,0,swsbak001-swspd001-PDDO,,1,false,,false,,isw,false,,enabled,vol5,aggr0,,swnap01b.isw.intel.com,07/07/2014 04:10:54,86,false,07/07/2014 19:49:23,609895,1.0,/nfs/site/stod,,false,0,false,26.0,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,raid_dp,0,12/17/2012 12:50:07,,2560717,2500.7,2.442,3012608,2942,2,0,0,0,0,0,0,0,0,0,0,,15,,0.0,0.0,0.0,457303,Active,2,59099741,NETAPP,1252797,1223.435,1.195,07/07/2014 04:10:54,1223.435,1.195,flex,69.44,,false,false,68.06,2695.0,13823.0,3883.94,0.0,2700.0,23627.0,112.29,4.0
2478080,,2420.0,2.363,true,ISW-DHG_dtd_test_prod ISW-DHG_dtd_test_programs ,true,31436825,82637,80.7,0.079,1,cmsbak002.isw.intel.com,1,,0,swsbak001-swspd001-PDDO,,1,false,,false,,isw,false,,enabled,vol6,aggr0,,swnap01a.isw.intel.com,07/07/2014 17:20:23,1,false,07/07/2014 19:43:12,82637,1.0,/nfs/site/stod,,false,0,false,1.0,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,raid_dp,0,12/17/2012 12:49:45,,2560717,2500.7,2.442,3012608,2942,2,0,0,0,0,0,0,0,0,0,0,,15,,0.0,0.0,0.0,26212,Active,2,31876689,NETAPP,1830469,1787.567,1.746,07/07/2014 17:20:23,1787.567,1.746,flex,65.9,,false,false,57.25,83.0,0.0,0.0,0.0,155.0,273577.0,75.96,71.0
2288874,,2235.229,2.183,true,ISW-DHG_dtd_proj_hip ISW-DHG_dtd_disk002 ISW-DHG_dtd_libs ISW-DHG_dtd_fst ISW-DHG_dtd_ads ISW-ADSG_hip_disk001 ISW-DHG_dtd_disk004 isw_disks_isw_tuner_gglasser ISW-DHG_dtd_disk001 ISW-DHG_dtd_swindsk1 ISW-DHG_dtd_apps ISW-DHG_dtd_design_services ISW-HIP_proj_dt_sde ISW-HIP_proj_dt_cad ISW-DHG_dtd_training ISW-HIP_proj_dt_genesys ISW-DHG_dtd_proj_kits ISW-HIP_msg_cw_disk001 ISW-DHG_dtd_proj_hip_disk001 ISW-HIP_cto_disk001 ISW-DHG_dtd_dcatm ISW-DHG_dtd_disk005 ISW-HIP_cse_asic ISW-DHG_dtd_designsync ISW-DHG_dtd_demod1 ISW-DHG_dtd_proj_soc ,true,14866563,271843,265.472,0.259,1,cmsbak002.isw.intel.com,1,,0,swsbak001-swspd001-PDDO,,1,false,,false,,isw,false,,enabled,vol6,aggr0,,swnap01b.isw.intel.com,07/07/2014 17:31:47,53,false,07/07/2014 19:49:23,271843,1.0,/nfs/site/stod,,false,0,false,32.0,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,raid_dp,0,12/17/2012 12:50:07,,2560717,2500.7,2.442,3012608,2942,2,0,0,0,0,0,0,0,0,0,0,,15,,0.0,0.0,0.0,639639,Active,2,31876689,NETAPP,1346599,1315.038,1.284,07/07/2014 17:31:47,1315.038,1.284,flex,10.66,,false,false,9.85,118.0,253.0,2120.11,0.0,118.0,461.0,469.81,0.0
2488330,,2430.01,2.373,true,ISW-HIP_coe73_disk028 ISW-HIP_coe73_disk035 ISW-HIP_coe73_disk027 ISW-HIP_coe73_disk031 ISW-HIP_vt_tools_hsd_risk ISW-HIP_proj_leota ISW-HIP_coe73_disk029 ISW-HIP_coe73_disk030 ,true,19906084,72387,70.69,0.069,1,cmsbak002.isw.intel.com,1,,0,swsbak001-swspd001-PDDO,,1,false,,false,,isw,false,,enabled,vol7,aggr0,,swnap01a.isw.intel.com,07/07/2014 11:33:10,38,false,07/07/2014 19:43:12,72387,1.0,/nfs/site/stod,,false,0,false,32.0,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,raid_dp,0,12/18/2012 11:42:51,,2560717,2500.7,2.442,3012608,2942,2,0,0,0,0,0,0,0,0,0,0,,15,,0.0,0.0,0.0,717009,Active,2,31876689,NETAPP,1523333,1487.63,1.453,07/07/2014 11:33:10,1487.63,1.453,flex,4.74,,false,false,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1829888,,1787.0,1.745,true,ISW-MSG_npcowley_disk001 ISW-HIP_coe73_disk047 ISW-HIP_coe73_disk043 ISW-MSG_evlab_disk001 ISW-HIP_coe73_disk051 ISW-HIP_coe73_disk046 ISW-HIP_coe73_disk044 ISW-MSG_swsfls002_disk001 ,true,23961272,730829,713.7,0.697,1,cmsbak002.isw.intel.com,1,,0,swsbak001-swspd001-PDDO,,1,false,,false,,isw,false,,enabled,vol8,aggr0,,swnap01a.isw.intel.com,07/07/2014 15:41:36,25,false,07/07/2014 19:43:12,730829,1.0,/nfs/site/stod,,false,0,false,1.0,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,raid_dp,0,12/18/2012 11:42:51,,2560717,2500.7,2.442,3012608,2942,2,0,0,0,0,0,0,0,0,0,0,,15,,0.0,0.0,0.0,17381,Active,2,31876689,NETAPP,1145346,1118.502,1.092,07/07/2014 15:41:36,1118.502,1.092,flex,4.32,,false,false,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2355210,,2300.01,2.246,true,ISW-HIP_proj_dtd6007 ISW-HIP_coe73_disk048 ISW-HIP_coe73_disk045 ISW-HIP_coe73_disk050 ,true,20784433,204790,199.99,0.195,1,cmsbak002.isw.intel.com,1,,0,swsbak001-swspd001-PDDO,,1,false,,false,,isw,false,,enabled,vol9,aggr0,,swnap01a.isw.intel.com,07/07/2014 11:13:32,35,false,07/07/2014 19:43:12,204790,1.0,/nfs/site/stod,,false,0,false,23.0,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,raid_dp,0,12/18/2012 11:42:51,,2560000,2500.0,2.441,2560000,2500,2,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,254659,Active,2,31876689,NETAPP,848095,828.218,0.809,07/07/2014 11:13:32,828.218,0.809,flex,3.97,,false,false,3.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
