Allocated,AllocatedCmodeTB,AllocatedGB,AllocatedTB,AppearsInAutoDetection,Areas,AutoDetected,AvailInodes,Available,AvailableGB,AvailableTB,BaR_MPX,BaR_Master,BaR_Max_Jobs,BaR_NFS_Client,BaR_Priority,BaR_STU,BaR_Special,BaR_Tier,BaR_Vol_By_Qtree,BusinessGroup,CIFS,CachedCells,Cell,CreatedBySTART,DNSName,DeduplicationStatus,Disk,DiskPool,DiskType,FileServer,InfoCollectionTime,InodesUtilization,IsCache,LastAutoDetectedTime,MaxAvailableAreaSize,MaxUsageFactor,MountDir,MountName,NoBackup,NotAutoDetectedAttempts,OverAllocationAllowed,PercentSpaceSavedFromDeduplication,PhysicalDisks,Policies,Pool_1_Name,Pool_1_Protection,Pool_1_SizeGB,Pool_1_SizeTB,Pool_1_UsedGB,Pool_1_UsedPercent,Pool_1_UsedTB,Pool_2_Name,Pool_2_Protection,Pool_2_SizeGB,Pool_2_SizeTB,Pool_2_UsedGB,Pool_2_UsedPercent,Pool_2_UsedTB,Pool_3_Name,Pool_3_Protection,Pool_3_SizeGB,Pool_3_SizeTB,Pool_3_UsedGB,Pool_3_UsedPercent,Pool_3_UsedTB,Project,RaidType,Reserved,SetupTime,SharedPool,Size,SizeGB,SizeTB,SizeWithSnapshot,SizeWithSnapshotGB,SizeWithSnapshotTB,SlownessDuration1,SlownessDuration14,SlownessDuration30,SlownessDuration60,SlownessDuration7,SlownessEvents1,SlownessEvents14,SlownessEvents30,SlownessEvents60,SlownessEvents7,SnapMirrorSrc,SnapReserve,SnapSchedule,SnapShotUsage,SnapShotUsageGB,SnapShotUsageTB,SpaceSavedFromDeduplication,Status,Tier,TotalInodes,Type,Usage,UsageGB,UsageTB,UsageUpdateTime,UsedGB,UsedTB,VolumeType,avg_latency,cluster,isSnapmirrored,isSystem,other_latency,other_ops,read_data,read_latency,read_ops,total_ops,write_data,write_latency,write_ops
1756160,,1715.0,1.675,true,iul_ssg_dpd_ilab ,true,31874974,0,0.0,0.0,1,,4,,0,,,1,false,,false,,iul,false,,disabled,vol1,aggr1,,ulsfiler04,07/07/2014 18:37:04,0,false,07/07/2014 19:29:20,0,1.0,/nfs/site/disks,,false,0,false,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,raid_dp,0,08/31/2010 12:31:50,,1687552,1648.0,1.609,1687552,1648,1,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,Active,3,31876689,NETAPP,1636253,1597.903,1.56,07/07/2014 18:37:04,1597.903,1.56,flex,1246.71,,false,false,118.2,2.0,52557.0,10065.99,2.0,39.0,185208.0,590.03,34.0
204800,,200.0,0.195,true,iul_embedded_images ,false,29323149,1586483,1549.3,1.513,1,cmsbak002.isw.intel.com,1,,0,ulsbak002-MSDP,,2,false,,false,,iul,false,,enabled,vol2,aggr0,,ulnap01a.iul.intel.com,07/06/2014 21:33:53,8,false,07/07/2014 19:25:43,1586483,1.029,/nfs/site/stod,,false,0,false,27.0,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,raid_dp,0,08/21/2013 13:57:32,,1740800,1700.0,1.66,2048000,2000,1,0,0,0,0,0,0,0,0,0,0,,15,,0.0,0.0,0.0,50802,Active,3,31876689,NETAPP,137121,133.907,0.131,07/06/2014 21:33:53,133.907,0.131,flex,0.0,,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257472,,1228.0,1.199,true,iul-ssg_dpd_icl_debugger_scratch ,false,6520446,1568768,1532.0,1.496,1,cmsbak002.isw.intel.com,1,,0,ulsbak002-MSDP,,2,false,,false,,iul,false,,enabled,vol2,aggr0,,ulnap01b.iul.intel.com,07/07/2014 04:59:46,80,false,07/07/2014 19:11:39,1568768,1.2,/nfs/site/stod,,false,0,false,66.0,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,raid_dp,0,08/21/2013 13:55:39,,2355200,2300.0,2.246,2355200,2300,2,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,832650,Active,3,31876689,NETAPP,422230,412.334,0.403,07/07/2014 04:59:46,412.334,0.403,flex,0.0,,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305152,,298.0,0.291,true,ssg_icl_logs iul_cvs iul_swnfs iul_home iul_embedded_images ,true,12140624,22682,22.15,0.022,1,,4,,0,,,1,false,,false,,iul,false,,disabled,vol2,aggr1,,ulsfiler01,07/07/2014 17:35:09,12,false,07/07/2014 19:41:10,22682,1.0,/nfs/site/stod,,false,0,false,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,raid_dp,0,08/31/2010 12:31:50,,327834,320.15,0.313,345088,337,0,0,0,0,0,0,0,0,0,0,0,,5,,0.0,0.0,0.0,0,Active,3,13835365,NETAPP,79600,77.734,0.076,07/07/2014 17:35:09,77.734,0.076,flex,13.56,,false,false,13.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257472,,1228.0,1.199,true,iul-ssg_dpd_icl_debugger_scratch ,true,22043150,73728,72.0,0.07,1,,4,,0,,,1,false,,false,,iul,false,,disabled,vol2,aggr2,,ulsfiler04,07/07/2014 10:26:15,43,false,07/07/2014 19:29:20,73728,1.0,/nfs/site/stod,,false,0,false,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,raid_dp,0,10/22/2010 12:35:54,,1331200,1300.0,1.27,1331200,1300,1,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,Active,3,38570772,NETAPP,1101748,1075.926,1.051,07/07/2014 10:26:15,1075.926,1.051,flex,70.74,,false,false,71.53,6731.0,150429.0,25.39,196.0,6973.0,171899.0,148.14,46.0
1695744,,1656.0,1.617,true,iul_gdb iul_disks_gt iul-ssg_dpd_icl_debugger_webserver ,false,17405754,393216,384.0,0.375,1,cmsbak002.isw.intel.com,1,,0,ulsbak002-MSDP,,2,false,,false,,iul,false,,enabled,vol3,aggr0,,ulnap01a.iul.intel.com,07/07/2014 19:50:08,45,false,07/07/2014 19:25:43,393216,1.2,/nfs/site/stod,,false,0,false,40.0,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,raid_dp,0,08/21/2013 13:57:32,,1740800,1700.0,1.66,2048000,2000,1,0,0,0,0,0,0,0,0,0,0,,15,,0.0,0.0,0.0,565944,Active,3,31876689,NETAPP,818674,799.486,0.781,07/07/2014 19:50:08,799.486,0.781,flex,0.0,,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3993600,,3900.0,3.809,true,iul-ssg-dpd_ilab2 ,false,31875401,0,0.0,0.0,1,cmsbak002.isw.intel.com,1,,0,ulsbak002-MSDP,,2,false,,false,,iul,false,,enabled,vol3,aggr0,,ulnap01b.iul.intel.com,07/07/2014 11:26:18,0,false,07/07/2014 19:11:39,0,1.074,/nfs/site/stod,,false,0,false,20.0,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,raid_dp,0,11/20/2013 13:10:37,,3686400,3600.0,3.516,3686400,3600,3,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,306510,Active,3,31876689,NETAPP,1220342,1191.74,1.164,07/07/2014 11:26:18,1191.74,1.164,flex,0.0,,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20480,,20.0,0.02,true,Support vsaddin ,true,21124326,606003,591.8,0.578,1,,4,,0,,,1,false,,false,,iul,false,,disabled,vol3,aggr1,,ulsfiler01,07/07/2014 09:10:09,0,false,07/07/2014 19:41:10,606003,1.0,/nfs/site/stod,,false,0,false,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,raid_dp,0,08/31/2010 12:31:50,,626483,611.8,0.597,696092,679,0,0,0,0,0,0,0,0,0,0,0,,10,,0.0,0.0,0.0,0,Active,3,21161205,NETAPP,13274,12.963,0.013,07/07/2014 09:10:09,12.963,0.013,flex,32.94,,false,false,32.88,61.0,0.0,0.0,0.0,61.0,12351.0,50.41,0.0
1792000,,1750.0,1.709,true,product_builds iul_team2 ,false,9366702,665600,650.0,0.635,1,cmsbak002.isw.intel.com,1,,0,ulsbak002-MSDP,,2,false,,false,,iul,false,,enabled,vol4,aggr0,,ulnap01a.iul.intel.com,07/06/2014 20:57:45,71,false,07/07/2014 19:25:43,665600,1.2,/nfs/site/stod,,false,0,false,37.0,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,raid_dp,0,08/21/2013 13:57:32,,2048000,2000.0,1.953,2048000,2000,1,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,504319,Active,3,31876689,NETAPP,844600,824.805,0.805,07/06/2014 20:57:45,824.805,0.805,flex,0.0,,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1467310,,1432.92,1.399,true,iul-ssg_dpd_icl_idb iul_team iul_disks_idb_product_arch iul-ssg_dpd_icl_debugger_sharedtools iul-ssg_dpd_icl_debugger_builds iul-ssg_dpd_idb_tools_lx ,false,19784039,1784094,1742.279,1.701,1,cmsbak002.isw.intel.com,1,,0,ulsbak002-MSDP,,2,false,,false,,iul,false,,enabled,vol4,aggr0,,ulnap01b.iul.intel.com,07/07/2014 14:23:40,38,false,07/07/2014 19:11:39,1784094,1.134,/nfs/site/stod,,false,0,false,34.0,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,raid_dp,0,08/21/2013 13:55:39,,2867200,2800.0,2.734,2867200,2800,2,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,369279,Active,3,31876689,NETAPP,691184,674.984,0.659,07/07/2014 14:23:40,674.984,0.659,flex,0.0,,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,,0.0,0.0,true,,true,31876559,1301504,1271.0,1.241,1,,4,,0,,,1,false,,false,,iul,false,,disabled,vol4,aggr2,,ulsfiler01,07/07/2014 18:11:27,0,false,07/07/2014 19:41:10,1301504,1.0,/nfs/site/disks,,false,0,false,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,raid_dp,0,08/31/2010 12:31:50,,1301504,1271.0,1.241,1301504,1271,1,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,Active,3,31876689,NETAPP,6772,6.613,0.006,07/07/2014 18:11:27,6.613,0.006,flex,54.92,,false,false,31.29,99.0,14124.0,1889.5,1.0,102.0,38741.0,251.21,1.0
