Age0,Age180,Age30,Age360,Age540,Age720,Age90,Cell,Group,MaxSize,Mounts,NumFiles,Path,Usage,User
0,0,0,0,0,0,0,igk,,Unlimited,/nfs/igk/disks/igk_ec_disk004,1,/nfs/igk/disks/igk_ec_disk004,0,49115
0,0,0,0,0,0,0,igk,,Unlimited,/nfs/igk/disks/igk_ec_disk004,10,/nfs/igk/disks/igk_ec_disk004,0,12168
0,0,0,0,0,0,0,igk,ccigk,Unlimited,/nfs/igk/disks/igk_ec_disk004,1,/nfs/igk/disks/igk_ec_disk004,0,netbatch
0,0,0,0,0,0,0,igk,,Unlimited,/nfs/igk/disks/igk_ec_disk004,1,/nfs/igk/disks/igk_ec_disk004,0,51436
0,0,0,0,0,0,0,igk,,Unlimited,/nfs/igk/disks/igk_ec_disk004,4,/nfs/igk/disks/igk_ec_disk004,0,24067
0,0,0,0,0,0,0,igk,,Unlimited,/nfs/igk/disks/igk_ec_disk004,40,/nfs/igk/disks/igk_ec_disk004,0,38156
0,0,0,0,0,0,0,igk,ccigk,Unlimited,/nfs/igk/disks/igk_ec_disk004,4,/nfs/igk/disks/igk_ec_disk004,0,ryair
0,0,0,0,0,0,0,igk,ccigk,Unlimited,/nfs/igk/disks/igk_ec_disk004,2,/nfs/igk/disks/igk_ec_disk004,0,rnudelma
0,0,0,0,0,0,0,igk,ccigk,Unlimited,/nfs/igk/disks/igk_ec_disk004,2,/nfs/igk/disks/igk_ec_disk004,0,rdross
0,0,0,0,0,0,0,igk,ccigk,Unlimited,/nfs/igk/disks/igk_ec_disk004,9,/nfs/igk/disks/igk_ec_disk004,0,steved
0,0,0,0,0,0,0,igk,ccigk,Unlimited,/nfs/igk/disks/igk_ec_disk004,1,/nfs/igk/disks/igk_ec_disk004,0,anadler1
0,0,0,0,0,0,0,igk,,Unlimited,/nfs/igk/disks/igk_ec_disk004,1,/nfs/igk/disks/igk_ec_disk004,0,36216
0,0,0,0,0,0,0,igk,ccigk,Unlimited,/nfs/igk/disks/igk_ec_disk004,9,/nfs/igk/disks/igk_ec_disk004,0,dmarkhas
0,0,0,0,0,0,0,igk,ccigk,Unlimited,/nfs/igk/disks/igk_ec_disk004,12,/nfs/igk/disks/igk_ec_disk004,0,arozenfe
0,0,0,0,0,0,0,igk,,Unlimited,/nfs/igk/disks/igk_ec_disk004,3,/nfs/igk/disks/igk_ec_disk004,0,49652
0,0,0,0,0,0,0,igk,ccigk,Unlimited,/nfs/igk/disks/igk_ec_disk004,3,/nfs/igk/disks/igk_ec_disk004,0,agoldis
0,0,0,0,0,0,0,igk,ccigk,Unlimited,/nfs/igk/disks/igk_ec_disk004,7,/nfs/igk/disks/igk_ec_disk004,0,smatalon
0,0,0,0,0,0,0,igk,ccigk,Unlimited,/nfs/igk/disks/igk_ec_disk004,1,/nfs/igk/disks/igk_ec_disk004,0,ksapozhn
0,0,0,0,0,0,0,igk,,Unlimited,/nfs/igk/disks/igk_ec_disk004,10,/nfs/igk/disks/igk_ec_disk004,0,11076025
0,0,0,0,0,0,0,igk,,Unlimited,/nfs/igk/disks/igk_ec_disk004,2,/nfs/igk/disks/igk_ec_disk004,0,30
0,0,0,0,0,0,0,igk,,Unlimited,/nfs/igk/disks/igk_ec_disk004,3,/nfs/igk/disks/igk_ec_disk004,0,36364
0,0,0,0,0,0,0,igk,,Unlimited,/nfs/igk/disks/igk_ec_disk004,2,/nfs/igk/disks/igk_ec_disk004,0,11232650
0,0,0,0,0,0,0,igk,,Unlimited,/nfs/igk/disks/igk_ec_disk004,7,/nfs/igk/disks/igk_ec_disk004,0,39030
0,0,0,0,0,0,0,igk,ccigk,Unlimited,/nfs/igk/disks/igk_ec_disk004,14,/nfs/igk/disks/igk_ec_disk004,0,mwhitne1
0,0,0,0,0,0,0,igk,,Unlimited,/nfs/igk/disks/igk_ec_disk004,0,/nfs/igk/disks/igk_ec_disk004,0,*
0,0,0,0,0,0,0,igk,ccigk,Unlimited,/nfs/igk/disks/igk_ec_disk004,7,/nfs/igk/disks/igk_ec_disk004,0,ynahmany
0,0,0,0,0,0,0,igk,ccigk,Unlimited,/nfs/igk/disks/igk_ec_disk004,20,/nfs/igk/disks/igk_ec_disk004,0,twitham
0,0,0,0,0,0,0,igk,ccigk,Unlimited,/nfs/igk/disks/igk_ec_disk004,3,/nfs/igk/disks/igk_ec_disk004,0,vdobin
