Allocated,AllocatedCmodeTB,AllocatedGB,AllocatedTB,AppearsInAutoDetection,Areas,AutoDetected,AvailInodes,Available,AvailableGB,AvailableTB,BaR_MPX,BaR_Master,BaR_Max_Jobs,BaR_NFS_Client,BaR_Priority,BaR_STU,BaR_Special,BaR_Tier,BaR_Vol_By_Qtree,BusinessGroup,CIFS,CachedCells,Cell,CreatedBySTART,DNSName,DeduplicationStatus,Disk,DiskPool,DiskType,FileServer,InfoCollectionTime,InodesUtilization,IsCache,LastAutoDetectedTime,MaxAvailableAreaSize,MaxUsageFactor,MountDir,MountName,NoBackup,NotAutoDetectedAttempts,OverAllocationAllowed,PercentSpaceSavedFromDeduplication,PhysicalDisks,Policies,Pool_1_Name,Pool_1_Protection,Pool_1_SizeGB,Pool_1_SizeTB,Pool_1_UsedGB,Pool_1_UsedPercent,Pool_1_UsedTB,Pool_2_Name,Pool_2_Protection,Pool_2_SizeGB,Pool_2_SizeTB,Pool_2_UsedGB,Pool_2_UsedPercent,Pool_2_UsedTB,Pool_3_Name,Pool_3_Protection,Pool_3_SizeGB,Pool_3_SizeTB,Pool_3_UsedGB,Pool_3_UsedPercent,Pool_3_UsedTB,Project,RaidType,Reserved,SetupTime,SharedPool,Size,SizeGB,SizeTB,SizeWithSnapshot,SizeWithSnapshotGB,SizeWithSnapshotTB,SlownessDuration1,SlownessDuration14,SlownessDuration30,SlownessDuration60,SlownessDuration7,SlownessEvents1,SlownessEvents14,SlownessEvents30,SlownessEvents60,SlownessEvents7,SnapMirrorSrc,SnapReserve,SnapSchedule,SnapShotUsage,SnapShotUsageGB,SnapShotUsageTB,SpaceSavedFromDeduplication,Status,Tier,TotalInodes,Type,Usage,UsageGB,UsageTB,UsageUpdateTime,UsedGB,UsedTB,VolumeType,avg_latency,cluster,isSnapmirrored,isSystem,other_latency,other_ops,read_data,read_latency,read_ops,total_ops,write_data,write_latency,write_ops
2408474,,2352.025,2.297,true,SIE-DEG_sieng_pros_disk004 disk0001 eda_tools disk0000 sync_client_disk local SIE-DEG_sieng_tola_disk006 sync_cache_disk itools eda_adm eda_license sie_tola_cadroot2_disk nexus_root disk0004 SIE-DEG_sieng_ccreek_disk06 SIE-DEG_sieng_ccreek_disk07 sie_gen_adm_disk001 gen_platform SIE-DEG_sieng_pros_disk002 sync_custom_disk gen_adm SIE-DEG_sieng_pros_disk001 disk0002 sie_ec_disk001 sie_com_disk001 sie_proj_vt WinCe SIE-DEG_sieng_tola_disk003 eda_group SIE-DEG_sieng_tola_disk002 disk0003 sie_proj_com sie_vtools_disk sie_proj_eda SIE-DEG_sieng_pros_disk003 gen_adm_osgot ,true,6235247,211430,206.475,0.202,1,cmsbak002.isw.intel.com,1,,0,sisbak002-MSDP,,8,false,,false,,sie,false,,disabled,vol1,aggr0,,sinap01b.ir.intel.com,07/07/2014 11:00:44,80,false,07/07/2014 19:29:45,211430,1.0,/nfs/site/stod,,false,0,false,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,raid_dp,0,04/26/2011 15:49:18,,2619904,2558.5,2.499,3082240,3010,2,0,0,0,0,0,0,0,0,0,0,,15,,0.0,0.0,0.0,0,Active,2,31876689,NETAPP,1888590,1844.326,1.801,07/07/2014 11:00:44,1844.326,1.801,flex,15.28,,false,false,6.98,1528.0,258094.0,1731.26,7.0,1536.0,6944.0,123.6,0.0
2506802,,2448.049,2.391,true,SIE-DEG_sieng_acecoe_disk01 sie_disks_sie_lbg_disk100 sie_disks_sie_bel_disk119 proj_acd_lbg.27 sie_disks_sie_bel_disk118 proj_acd_lbg.13 SIE-DEG_sieng_proj_acecoe sie_disks_sie_lbg_disk101 proj_acd_lbg.12 SIE-DEG_sieng_sanj_disk10 SIE-DEG_sieng_tola_disk009 SIE-DEG_sieng_sanj_disk09 sie_disks_sie_bel_disk010 proj_acd_lbg.1 sie_disks_sie_bel_disk117 proj_acd_lbg.mirror.1 ,true,30044126,68475,66.87,0.065,1,cmsbak002.isw.intel.com,1,,0,sisbak002-MSDP,,8,false,,false,,sie,false,,enabled,vol10,aggr0,,sinap01a.ir.intel.com,07/07/2014 14:49:04,6,false,07/07/2014 19:31:36,68475,1.0,/nfs/site/stod,,false,0,false,14.0,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,raid_dp,0,02/05/2013 16:54:38,,2575277,2514.919,2.456,3029738,2958,2,0,0,0,0,0,0,0,0,0,0,,15,,0.0,0.0,0.0,190535,Active,2,31876689,NETAPP,1100983,1075.179,1.05,07/07/2014 14:49:04,1075.179,1.05,flex,0.0,,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1065160,,1040.195,1.016,true,tolapai_ext_accel SIE-DEG_ppdsw_CSR SIE-DEG_sieng_tola_archive_c.3 SIE-DEG_sieng_tola_scan1 SIE-DEG_sieng_tola_design.1 SIE-DEG_sieng_tola_vml SIE-DEG_sieng_tola_model SIE-DEG_sweng_WRS SIE-DEG_sieng_tola_scan2 SIE-DEG_sieng_tola_dfx.1 SIE-DEG_sieng_tola_dfx.2 SIE-DEG_sweng_1ssxml_xfer_stv SIE-DEG_sieng_tola_tlp_pe_i SIE-DEG_sieng_tola_models SIE-DEG_sweng_1ssxml SIE-DEG_sieng_tola_archive_b.2 SIE-DEG_sieng_tola_val ,true,18679163,93342,91.154,0.089,1,cmsbak002.isw.intel.com,1,,0,sisbak002-MSDP,,8,false,,false,,sie,false,,enabled,vol10,aggr0,,sinap01b.ir.intel.com,07/07/2014 11:32:33,41,false,07/07/2014 19:29:45,93342,1.0,/nfs/site/stod,,false,0,false,32.0,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,raid_dp,0,02/12/2013 13:20:37,,1158502,1131.35,1.105,1362944,1331,1,0,0,0,0,0,0,0,0,0,0,,15,,0.0,0.0,0.0,281976,Active,2,31876689,NETAPP,588972,575.168,0.562,07/07/2014 11:32:33,575.168,0.562,flex,0.0,,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600114,,586.049,0.572,true,sie_ccase_vobs sie_ccase_views sie_ccase_cc sie_ccase_disk001 ,true,21645308,139726,136.451,0.133,1,cmsbak002.isw.intel.com,1,,0,sisbak002-MSDP,,8,false,,false,,sie,false,,enabled,vol11,aggr0,,sinap01b.ir.intel.com,07/07/2014 06:45:26,18,false,07/07/2014 19:29:45,139726,1.0,/nfs/site/stod,,false,0,false,28.0,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,raid_dp,0,02/12/2013 13:20:37,,739840,722.5,0.706,870400,850,0,0,0,0,0,0,0,0,0,0,0,,15,,0.0,0.0,0.0,141204,Active,2,26460144,NETAPP,359519,351.093,0.343,07/07/2014 06:45:26,351.093,0.343,flex,0.0,,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3589120,,3505.0,3.423,true,sie_disks_sie_bel_disk112 sie_disks_sie_bel_disk108 sie_disks_sie_bel_disk102 sie_disks_sie_bel_disk106 sie_disks_sie_bel_disk009 sie_disks_sie_bel_disk109 sie_disks_sie_bel_disk113 sie_disks_sie_bel_disk104 sie_disks_sie_bel_disk116 sie_disks_sie_bel_disk107 sie_disks_sie_bel_disk110 sie_disks_sie_bel_disk103 sie_disks_sie_bel_disk008 sie_disks_sie_bel_disk105 ,true,29788850,66560,65.0,0.063,1,cmsbak002.isw.intel.com,1,,0,sisbak002-MSDP,,8,false,,false,,sie,false,,enabled,vol12,aggr0,,sinap01b.ir.intel.com,07/07/2014 11:32:25,7,false,07/07/2014 19:29:45,66560,1.0,/nfs/site/stod,,false,0,false,23.0,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,raid_dp,0,03/08/2013 13:57:02,,3655680,3570.0,3.486,4300800,4200,4,0,0,0,0,0,0,0,0,0,0,,15,,0.0,0.0,0.0,505158,Active,2,31876689,NETAPP,1629954,1591.752,1.554,07/07/2014 11:32:25,1591.752,1.554,flex,0.0,,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916480,,895.0,0.874,true,sie_disks_sie_bel_disk115 sie_disks_sie_bel_disk114 ,true,31146656,922,0.9,0.001,1,cmsbak002.isw.intel.com,1,,0,sisbak002-MSDP,,8,false,,false,,sie,false,,enabled,vol13,aggr0,,sinap01b.ir.intel.com,07/07/2014 14:03:49,2,false,07/07/2014 19:29:45,922,1.0,/nfs/site/stod,,false,0,false,20.0,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,raid_dp,0,06/04/2013 09:45:40,,917402,895.9,0.875,1079296,1054,1,0,0,0,0,0,0,0,0,0,0,,15,,0.0,0.0,0.0,177765,Active,2,31876689,NETAPP,673865,658.071,0.643,07/07/2014 14:03:49,658.071,0.643,flex,0.0,,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2764800,,2700.0,2.637,true,SIE-CID_windriver-nap_disk001 sie-term_home_disk001 sie_disks_kits_disk_02 SIE-DEG_sieng_sanj_central.bak SIE-CID_windriver-nap_disk002 ,true,253660160,324132,316.535,0.309,1,,4,,0,,,1,false,,false,,sie,false,,,vol2,,,siefs01a.ir.intel.com,07/06/2014 21:19:50,2,false,07/07/2014 19:02:48,324132,1.0,/nfs/site/stod,,false,0,false,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0,12/15/2011 18:11:59,,3088932,3016.535,2.946,3088932,3016,2,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,Active,5,257949694,EMC,1866786,1823.033,1.78,07/06/2014 21:19:50,1823.033,1.78,,0.0,,false,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1814630,,1772.1,1.731,true,sie_tola_alliance1 SIE-DEG_sieng_so-power_design sie_acd_proj_disk sie_kw_backup SIE-DEG_sieng_proj_stellarton sie_acd_lib2_disk gen_adm_ecdw sie_tola_disk001 SIE-DEG_sieng_so-power_project SIE-DEG_sieng_ccreek_disk04 sie_alliance_disk sie_acd_alliance_disk SIE-DEG_sieng_tola_disk008 sie_acd_bin_disk SIE-DEG_sieng_cse_data SIE-DEG_sieng_so-power_val SIE-DEG_sieng_so-power_repository sie_acd_lib1_disk SIE-DEG_sieng_so-power_models sie_acd_foundry1_disk SIE-DEG_sieng_stellar_disk01 sie_disks_sie_bel_disk122 ,true,23847366,235162,229.65,0.224,1,cmsbak002.isw.intel.com,1,,0,sisbak002-MSDP,,8,false,,false,,sie,false,,disabled,vol2,aggr0,,sinap01a.ir.intel.com,07/06/2014 22:01:47,25,false,07/07/2014 19:31:36,235162,1.0,/nfs/site/stod,,false,0,false,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,raid_dp,0,03/23/2012 06:43:02,,2049792,2001.75,1.955,2411520,2355,2,0,0,0,0,0,0,0,0,0,0,,15,,0.0,0.0,0.0,0,Active,2,31876689,NETAPP,871178,850.76,0.831,07/06/2014 22:01:47,850.76,0.831,flex,52.44,,false,false,34.96,1.0,0.0,0.0,0.0,2.0,2863.0,124.2,0.0
2115787,,2066.198,2.018,true,disk0005 sie_restore_disk1n sie_tola_netrv1_disk SIE-DEG_sieng_proj_cavecreek SIE-ISG_westhill_disk sie_acd_sanc_mirror1 sie_acd_sanc_mirror2 SIE-ISG_westhill_disk001 disk0012 SIE-DEG_sieng_sanj_disk13 sanc_pv_temp_disk sie2web_disk sie_gen_adm_license disk0006 SIE-ec_SharedData SIE-DEG_sieng_tola_disk005 new_disk_test_001 SIE-DEG_sieng_sanj_mirr2 SIE-DEG_sieng_sanj_mirr1 disk0008 disk0007 sie_tola_netrv2_disk sie_ec_netbackup sie_acd_sanc13_disk SIE-DEG_sieng_tola_cadroot3 ,true,21703989,289999,283.202,0.277,1,cmsbak002.isw.intel.com,1,,0,sisbak002-MSDP,,8,false,,false,,sie,false,,disabled,vol2,aggr0,,sinap01b.ir.intel.com,07/06/2014 20:56:32,32,false,07/07/2014 19:29:45,289999,1.0,/nfs/site/stod,,false,0,false,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,raid_dp,0,04/26/2011 15:49:18,,2405786,2349.4,2.294,2830336,2764,2,0,0,0,0,0,0,0,0,0,0,,15,,0.0,0.0,0.0,0,Active,2,31876689,NETAPP,1489036,1454.137,1.42,07/06/2014 20:56:32,1454.137,1.42,flex,73.72,,false,false,45.92,133.0,47687.0,2292.83,1.0,135.0,0.0,0.0,0.0
1907812,,1863.098,1.819,true,SIE-DEG_sieng_ccreek_disk05 SIE-DEG_sieng_tola_disk004 sie_tola_custom_disk SIE-DEG_sieng_sanj_design software_tools sie_acd_avt1_disk SIE-DEG_sieng_cse disk0009 SIE-DEG_sieng_proj_ibx sie_sanc_design SIE-DEG_sieng_ibx_disk001 SIE-DEG_sieng_tola_disk007 sie_tola_archive2_disk sie_tola_cadroot1_disk sie_disks_sie_bel_disk123 ,true,17845283,275151,268.702,0.262,1,cmsbak002.isw.intel.com,1,,0,sisbak002-MSDP,,8,false,,false,,sie,false,,disabled,vol3,aggr0,,sinap01a.ir.intel.com,07/07/2014 15:07:09,44,false,07/07/2014 19:31:36,275151,1.0,/nfs/site/stod,,false,0,false,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,raid_dp,0,03/23/2012 06:43:02,,2182963,2131.8,2.082,2568192,2508,2,0,0,0,0,0,0,0,0,0,0,,15,,0.0,0.0,0.0,0,Active,2,31876689,NETAPP,1128930,1102.471,1.077,07/07/2014 15:07:09,1102.471,1.077,flex,164.32,,false,false,164.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
