Age0,Age180,Age30,Age360,Age540,Age720,Age90,Cell,Group,MaxSize,NumFiles,Path,Usage,User
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,bprovost
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,maelgous
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,kdklaff
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,iwreg
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,mmkhan
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,ndamahe
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,ihussai1
0,0,0,0,0,0,0,ibw,chip,1024,28,/nfs/ibw/disks/ibwusershome,0,meligal
0,0,0,0,0,0,0,ibw,chip,1024,4,/nfs/ibw/disks/ibwusershome,0,mmalikan
0,0,0,0,0,0,0,ibw,chip,1024,34,/nfs/ibw/disks/ibwusershome,0,svenkat2
0,0,0,0,0,0,0,ibw,chip,1024,39,/nfs/ibw/disks/ibwusershome,0,szeng10
0,0,0,0,0,0,0,ibw,chip,1024,44,/nfs/ibw/disks/ibwusershome,0,jhalbert
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,cfnieva
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,srajago1
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,tschneid
0,0,0,0,0,0,0,ibw,chip,1024,5,/nfs/ibw/disks/ibwusershome,0,lindap
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,chdang
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,bskshatr
0,0,0,0,0,0,0,ibw,chip,1024,28,/nfs/ibw/disks/ibwusershome,0,seyal
0,0,0,0,0,0,0,ibw,chip,1024,38,/nfs/ibw/disks/ibwusershome,0,shchoi2
0,0,0,0,0,0,0,ibw,chip,1024,28,/nfs/ibw/disks/ibwusershome,0,sgross2
0,0,0,0,0,0,0,ibw,chip,1024,28,/nfs/ibw/disks/ibwusershome,0,ugilad
0,0,0,0,0,0,0,ibw,chip,1024,28,/nfs/ibw/disks/ibwusershome,0,rbrauch
0,0,0,0,0,0,0,ibw,chip,1024,22,/nfs/ibw/disks/ibwusershome,0,pmmarden
0,0,0,0,0,0,0,ibw,chip,1024,28,/nfs/ibw/disks/ibwusershome,0,tokopnik
0,0,0,0,0,0,0,ibw,,1024,1,/nfs/ibw/disks/ibwusershome,0,nvryzhen
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,schilka
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,pjnrisim
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,sgangula
0,0,0,0,0,0,0,ibw,chip,1024,1,/nfs/ibw/disks/ibwusershome,0,jhurley1
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,saali
0,0,0,0,0,0,0,ibw,chip,1024,39,/nfs/ibw/disks/ibwusershome,0,sramani
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,nfellman
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,zahamid
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,tvladisl
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,skirbaka
0,0,0,0,0,0,0,ibw,chip,1024,27,/nfs/ibw/disks/ibwusershome,0,alsalaza
0,0,0,0,0,0,0,ibw,chip,1024,28,/nfs/ibw/disks/ibwusershome,0,ybuchner
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,kasarkez
0,0,0,0,0,0,0,ibw,chip,1024,28,/nfs/ibw/disks/ibwusershome,0,talik
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,mkelkar
0,0,0,0,0,0,0,ibw,chip,1024,38,/nfs/ibw/disks/ibwusershome,0,mlbellap
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,jrbrowni
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,camarerf
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,clee51
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,tmaoz1
0,0,0,0,0,0,0,ibw,chip,1024,35,/nfs/ibw/disks/ibwusershome,0,twieman
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,sraman1
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,kruof
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,pnguyen2
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,ssrin11
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,tgilad
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,elju
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,rpsaraf
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,jeknudse
0,0,0,0,0,0,0,ibw,chip,1024,30,/nfs/ibw/disks/ibwusershome,0,smichael
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,jwyoun
0,0,0,0,0,0,0,ibw,chip,1024,40,/nfs/ibw/disks/ibwusershome,0,tdlow
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,jahuxel
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,clcoburn
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,bgao1
0,0,0,0,0,0,0,ibw,chip,1024,34,/nfs/ibw/disks/ibwusershome,0,aistein
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,clee60
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,pkjohnso
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,rramchan
0,0,0,0,0,0,0,ibw,chip,1024,34,/nfs/ibw/disks/ibwusershome,0,tfletch
0,0,0,0,0,0,0,ibw,chip,1024,33,/nfs/ibw/disks/ibwusershome,0,myasin
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,pee
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,sramak3
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,fischekn
0,0,0,0,0,0,0,ibw,chip,1024,39,/nfs/ibw/disks/ibwusershome,0,rpbrouss
0,0,0,0,0,0,0,ibw,chip,1024,1,/nfs/ibw/disks/ibwusershome,0,smandal
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,sliang3
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,gkaur
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,dadar2
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,bdmoore1
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,erickgar
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,ctle2
0,0,0,0,0,0,0,ibw,chip,1024,20,/nfs/ibw/disks/ibwusershome,0,pkgreen1
0,0,0,0,0,0,0,ibw,chip,1024,28,/nfs/ibw/disks/ibwusershome,0,akenaman
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,sundy
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,otamam
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,vjampani
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,mdschole
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,mdasaka
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,yzadik
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,pk7
0,0,0,0,0,0,0,ibw,chip,1024,36,/nfs/ibw/disks/ibwusershome,0,csudired
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,vsharm4
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,prbhuta
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,hvenkatr
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,ghaddad
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,zhsarosh
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,cnall
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,agevergi
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,rtrived1
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,cvphan
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,kbharath
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,ygu6
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,arkenned
0,0,0,0,0,0,0,ibw,chip,1024,9,/nfs/ibw/disks/ibwusershome,0,jpcasmir
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,drchakra
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,arout
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,cchu2
0,0,0,0,0,0,0,ibw,chip,1024,55,/nfs/ibw/disks/ibwusershome,0,fpatel
0,0,0,0,0,0,0,ibw,chip,1024,28,/nfs/ibw/disks/ibwusershome,0,eyalr
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,dletchu1
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,bburge
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,gksocidc
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,jmaddux1
0,0,0,0,0,0,0,ibw,chip,1024,7,/nfs/ibw/disks/ibwusershome,0,jzulauf
0,0,0,0,0,0,0,ibw,chip,1024,1,/nfs/ibw/disks/ibwusershome,0,bmgeuske
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,pchamber
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,hkaur2
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,mbeuchat
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,mverma3
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,mlscheer
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,nshashik
0,0,0,0,0,0,0,ibw,chip,1024,5,/nfs/ibw/disks/ibwusershome,0,kheninge
0,0,0,0,0,0,0,ibw,chip,1024,34,/nfs/ibw/disks/ibwusershome,0,aiherna1
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,vvaka
0,0,0,0,0,0,0,ibw,chip,1024,28,/nfs/ibw/disks/ibwusershome,0,skrichev
0,0,0,0,0,0,0,ibw,chip,1024,39,/nfs/ibw/disks/ibwusershome,0,ymeng12
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,ifliu
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,jpgeorge
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,gtan8
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,hjtsai
0,0,0,0,0,0,0,ibw,chip,1024,38,/nfs/ibw/disks/ibwusershome,0,bmahon1
0,0,0,0,0,0,0,ibw,chip,1024,36,/nfs/ibw/disks/ibwusershome,0,romanf
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,ssimons1
0,0,0,0,0,0,0,ibw,chip,1024,27,/nfs/ibw/disks/ibwusershome,0,csmarsha
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,nmohta
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,bbakhru
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,lchai1
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,skkolanu
0,0,0,0,0,0,0,ibw,chip,1024,3,/nfs/ibw/disks/ibwusershome,0,mupton
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,aaguiler
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,yliu59
0,0,0,0,0,0,0,ibw,chip,1024,39,/nfs/ibw/disks/ibwusershome,0,ikim2
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,ymoshe
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,pkok
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,smadhwap
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,rbtrived
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,lgil
0,0,0,0,0,0,0,ibw,chip,1024,1,/nfs/ibw/disks/ibwusershome,0,dcarmean
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,jhmorigu
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,dlmorgan
0,0,0,0,0,0,0,ibw,chip,1024,35,/nfs/ibw/disks/ibwusershome,0,rmalomar
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,aszeskin
0,0,0,0,0,0,0,ibw,chip,1024,9,/nfs/ibw/disks/ibwusershome,0,aagarwal
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,spsarasw
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,hheng1
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,tjkleebu
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,aeismail
0,0,0,0,0,0,0,ibw,chip,1024,35,/nfs/ibw/disks/ibwusershome,0,yshen15
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,wxlye
0,0,0,0,0,0,0,ibw,chip,1024,45,/nfs/ibw/disks/ibwusershome,0,rviswana
0,0,0,0,0,0,0,ibw,chip,1024,35,/nfs/ibw/disks/ibwusershome,0,yzhan101
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,nmahindr
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,avenkat1
0,0,0,0,0,0,0,ibw,chip,1024,44,/nfs/ibw/disks/ibwusershome,0,dpavlou
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,chkasada
0,0,0,0,0,0,0,ibw,chip,1024,36,/nfs/ibw/disks/ibwusershome,0,kvasconc
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,lding5
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,aha
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,yoav79
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,rthoma2
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,rkizhapp
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,rjaksami
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,jdurrea
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,leaswara
0,0,0,0,0,0,0,ibw,chip,1024,28,/nfs/ibw/disks/ibwusershome,0,dkbhavsa
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,ssunkari
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,sbouslei
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,tjpifer
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,tchang
0,0,0,0,0,0,0,ibw,chip,1024,39,/nfs/ibw/disks/ibwusershome,0,rsack
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,tweppler
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,dherst
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,krahbar
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,mtandon
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,pskokate
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,ctan12
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,awaissma
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,am1
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,bwbroder
0,0,0,0,0,0,0,ibw,chip,1024,28,/nfs/ibw/disks/ibwusershome,0,jabaiocc
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,tnguye6
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,ahossain
0,0,0,0,0,0,0,ibw,chip,1024,28,/nfs/ibw/disks/ibwusershome,0,awarshit
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,hteoh5
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,mhynes
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,johnr
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,tmahajan
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,ahossai1
0,0,0,0,0,0,0,ibw,chip,1024,39,/nfs/ibw/disks/ibwusershome,0,johnm
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,khopkins
0,0,0,0,0,0,0,ibw,chip,1024,9,/nfs/ibw/disks/ibwusershome,0,rpadler
0,0,0,0,0,0,0,ibw,chip,1024,34,/nfs/ibw/disks/ibwusershome,0,oshai
0,0,0,0,0,0,0,ibw,chip,1024,38,/nfs/ibw/disks/ibwusershome,0,aisrae2
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,mwaliul
0,0,0,0,0,0,0,ibw,chip,1024,62,/nfs/ibw/disks/ibwusershome,0,pjlukas
0,0,0,0,0,0,0,ibw,chip,1024,30,/nfs/ibw/disks/ibwusershome,0,leor
0,0,0,0,0,0,0,ibw,chip,1024,108,/nfs/ibw/disks/ibwusershome,0,emuexec
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,cchou
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,mgriesse
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,dpparker
0,0,0,0,0,0,0,ibw,chip,1024,28,/nfs/ibw/disks/ibwusershome,0,afrankov
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,tjadhav
0,0,0,0,0,0,0,ibw,chip,1024,33,/nfs/ibw/disks/ibwusershome,0,mthooks
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,jbrauch
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,sbollu
0,0,0,0,0,0,0,ibw,chip,1024,38,/nfs/ibw/disks/ibwusershome,0,ddaboul
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,ctan69
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,sabdenna
0,0,0,0,0,0,0,ibw,chip,1024,1,/nfs/ibw/disks/ibwusershome,0,sabedin
0,0,0,0,0,0,0,ibw,chip,1024,34,/nfs/ibw/disks/ibwusershome,0,vzaslavs
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,rkarkina
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,bramanuj
0,0,0,0,0,0,0,ibw,chip,1024,51,/nfs/ibw/disks/ibwusershome,0,rgramunt
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,anpatel
0,0,0,0,0,0,0,ibw,chip,1024,37,/nfs/ibw/disks/ibwusershome,0,ygutman
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,ctan80
0,0,0,0,0,0,0,ibw,chip,1024,29,/nfs/ibw/disks/ibwusershome,0,nzamir
0,0,0,0,0,0,0,ibw,chip,1024,38,/nfs/ibw/disks/ibwusershome,0,bprabhu
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,ctan83
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,jptregli
0,0,0,0,0,0,0,ibw,chip,1024,55,/nfs/ibw/disks/ibwusershome,0,ctan87
0,0,0,0,0,0,0,ibw,chip,1024,35,/nfs/ibw/disks/ibwusershome,0,klalbin
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,acs
0,0,0,0,0,0,0,ibw,chip,1024,28,/nfs/ibw/disks/ibwusershome,0,sananes
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,alrakest
0,0,0,0,0,0,0,ibw,chip,1024,39,/nfs/ibw/disks/ibwusershome,0,sriranja
0,0,0,0,0,0,0,ibw,ibwusers,1024,4,/nfs/ibw/disks/ibwusershome,0,eda-admi
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,zyaacob
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,jamie
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,tjmurph2
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,ysudarsa
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,sspoon
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,mwsubrah
0,0,0,0,0,0,0,ibw,chip,1024,34,/nfs/ibw/disks/ibwusershome,0,thijaze
0,0,0,0,0,0,0,ibw,chip,1024,38,/nfs/ibw/disks/ibwusershome,0,ahuq
0,0,0,0,0,0,0,ibw,chip,1024,28,/nfs/ibw/disks/ibwusershome,0,atzemach
0,0,0,0,0,0,0,ibw,chip,1024,34,/nfs/ibw/disks/ibwusershome,0,mmelnik
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,hthaniga
0,0,0,0,0,0,0,ibw,chip,1024,53,/nfs/ibw/disks/ibwusershome,0,mjruizol
0,0,0,0,0,0,0,ibw,chip,1024,28,/nfs/ibw/disks/ibwusershome,0,yvaknin
0,0,0,0,0,0,0,ibw,chip,1024,3,/nfs/ibw/disks/ibwusershome,0,eliasn
0,0,0,0,0,0,0,ibw,chip,1024,35,/nfs/ibw/disks/ibwusershome,0,jjtremin
0,0,0,0,0,0,0,ibw,chip,1024,1,/nfs/ibw/disks/ibwusershome,0,jjaranow
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,ysong19
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,shuh
0,0,0,0,0,0,0,ibw,chip,1024,37,/nfs/ibw/disks/ibwusershome,0,fguim
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,swjohnso
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,tntran1
0,0,0,0,0,0,0,ibw,chip,1024,34,/nfs/ibw/disks/ibwusershome,0,nparadka
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,mwang1
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,mrnoack
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,hfhowell
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,dgandlur
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,ashah24
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,jmpeters
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,mwconkli
0,0,0,0,0,0,0,ibw,chip,1024,28,/nfs/ibw/disks/ibwusershome,0,nsveta
0,0,0,0,0,0,0,ibw,chip,1024,32,/nfs/ibw/disks/ibwusershome,0,cshekar
0,0,0,0,0,0,0,ibw,chip,1024,36,/nfs/ibw/disks/ibwusershome,0,adarmon
